OBJECTID *,Shape *,Join_Count,TARGET_FID,JOIN_FID,NAME,ACRE,PARK_MGNT_REGION,MANAGER,OWNER,JEFFCO_OS_LAND_STATUS,MAP_LABEL,Public_Access,ADDRESS,Shape__Area,Shape__Length,TRAIL_NAME,PARK_NAME,MILEAGE,TRAIL_DIFFICULTY_RATING,MILEAGE_ROUNDED,USER_TYPE,iff_reclass,Shape_Length,Shape_Area
169,Polygon ZM,1,53,10,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Cone Flower Trail,Alderfer Three Sisters Park,0.223226,Least Difficult,0.2,Multi-Use,Least Difficult,1178.632738,49123334.18
170,Polygon ZM,1,53,11,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,<Null>,Alderfer Three Sisters Park,0.076662,Least Difficult,0.1,Multi-Use,Least Difficult,404.773961,49123334.18
171,Polygon ZM,1,53,38,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Bearberry Trail,Alderfer Three Sisters Park,1.202917,Least Difficult,1.2,Multi-Use,Least Difficult,6351.400408,49123334.18
172,Polygon ZM,1,53,46,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Evergreen Mtn West,Alderfer Three Sisters Park,1.106279,Least Difficult and More Difficult,1.1,Multi-Use,More Difficult,5841.151631,49123334.18
173,Polygon ZM,1,53,53,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Homestead Trail,Alderfer Three Sisters Park,0.28683,More Difficult,0.3,Multi-Use,More Difficult,1514.461695,49123334.18
174,Polygon ZM,1,53,55,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Evergreen Mtn East,Alderfer Three Sisters Park,1.49861,More Difficult,1.5,Multi-Use,More Difficult,7912.663397,49123334.18
175,Polygon ZM,1,53,62,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Brothers Trail,Alderfer Three Sisters Park,0.181361,More Difficult,0.2,Multi-Use,More Difficult,957.585843,49123334.18
176,Polygon ZM,1,53,93,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Ranch View Trail,Alderfer Three Sisters Park,0.441354,More Difficult,0.4,Multi-Use,More Difficult,2330.347576,49123334.18
177,Polygon ZM,1,53,109,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373, ,Alderfer Three Sisters Park,0.026572,Least Difficult,0.03,Multi-Use,Least Difficult,140.300495,49123334.18
178,Polygon ZM,1,53,117,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Summit Trail,Alderfer Three Sisters Park,0.650744,More Difficult,0.7,Multi-Use,More Difficult,3435.926931,49123334.18
179,Polygon ZM,1,53,127,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373, ,Alderfer Three Sisters Park,0.02617,More Difficult,0.03,Multi-Use,More Difficult,138.175079,49123334.18
180,Polygon ZM,1,53,136,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373, ,Alderfer Three Sisters Park,0.377507,More Difficult,0.4,Multi-Use,More Difficult,1993.237157,49123334.18
181,Polygon ZM,1,53,158,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Wild Iris Loop,Alderfer Three Sisters Park,0.599405,Least Difficult,0.6,Multi-Use,Least Difficult,3164.856412,49123334.18
182,Polygon ZM,1,53,184,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Wilmot Trail,Alderfer Three Sisters Park,0.38723,More Difficult,0.4,Multi-Use,More Difficult,2044.576361,49123334.18
183,Polygon ZM,1,53,192,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Scenic View Trail,Alderfer Three Sisters Park,0.108534,Least Difficult,0.1,Multi-Use,Least Difficult,573.060504,49123334.18
184,Polygon ZM,1,53,199,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Mountain Muhly Trail,Alderfer Three Sisters Park,1.478022,More Difficult,1.5,Multi-Use,More Difficult,7803.957882,49123334.18
185,Polygon ZM,1,53,213,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Silver Fox Trail,Alderfer Three Sisters Park,0.188486,Least Difficult,0.2,Multi-Use,Least Difficult,995.204312,49123334.18
186,Polygon ZM,1,53,217,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Sisters Trail,Alderfer Three Sisters Park,0.604797,Most Difficult,0.6,Multi-Use,Most Difficult,3193.329036,49123334.18
187,Polygon ZM,1,53,229,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Ponderosa Trail,Alderfer Three Sisters Park,0.261485,More Difficult,0.3,Multi-Use,More Difficult,1380.640197,49123334.18
188,Polygon ZM,1,53,237,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Ponderosa Trail,Alderfer Three Sisters Park,0.540435,More Difficult,0.5,Multi-Use,More Difficult,2853.494823,49123334.18
189,Polygon ZM,1,53,238,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Ponderosa Trail,Alderfer Three Sisters Park,0.65713,More Difficult,0.7,Multi-Use,More Difficult,3469.647177,49123334.18
190,Polygon ZM,1,53,251,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Mountain Muhly Trail,Alderfer Three Sisters Park,0.283534,More Difficult,0.3,Multi-Use,More Difficult,1497.058044,49123334.18
191,Polygon ZM,1,53,275,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Mountain Muhly Trail,Alderfer Three Sisters Park,0.550252,More Difficult,0.6,Multi-Use,More Difficult,2905.331878,49123334.18
192,Polygon ZM,1,53,301,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Summit Trail,Alderfer Three Sisters Park,0.460499,More Difficult,0.5,Multi-Use,More Difficult,2431.43459,49123334.18
193,Polygon ZM,1,53,311,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Sisters Trail,Alderfer Three Sisters Park,0.226709,More Difficult,0.2,Multi-Use,More Difficult,1197.022292,49123334.18
194,Polygon ZM,1,53,312,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Sisters Trail,Alderfer Three Sisters Park,0.277835,More Difficult,0.3,Multi-Use,More Difficult,1466.970652,49123334.18
195,Polygon ZM,1,53,313,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Sisters Trail,Alderfer Three Sisters Park,0.113554,More Difficult,0.1,Multi-Use,More Difficult,599.566782,49123334.18
196,Polygon ZM,1,53,314,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Silver Fox Trail,Alderfer Three Sisters Park,0.099054,Least Difficult,0.1,Multi-Use,Least Difficult,523.002692,49123334.18
197,Polygon ZM,1,53,315,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Silver Fox Trail,Alderfer Three Sisters Park,0.079572,Least Difficult,0.1,Multi-Use,Least Difficult,420.138979,49123334.18
198,Polygon ZM,1,53,319,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Silver Fox Trail,Alderfer Three Sisters Park,0.117338,Least Difficult,0.1,Multi-Use,Least Difficult,619.544697,49123334.18
199,Polygon ZM,1,53,322,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Ponderosa Trail,Alderfer Three Sisters Park,0.119227,More Difficult,0.1,Multi-Use,More Difficult,629.519383,49123334.18
200,Polygon ZM,1,53,323,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Ponderosa Trail,Alderfer Three Sisters Park,0.076283,More Difficult,0.1,Multi-Use,More Difficult,402.77356,49123334.18
201,Polygon ZM,1,53,327,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Hidden Fawn Trail,Alderfer Three Sisters Park,0.495859,Least Difficult,0.5,Multi-Use,Least Difficult,2618.133821,49123334.18
202,Polygon ZM,1,53,347,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Evergreen Mtn East,Alderfer Three Sisters Park,0.326177,More Difficult,0.3,Multi-Use,More Difficult,1722.215557,49123334.18
203,Polygon ZM,1,53,360,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Evergreen Mtn East,Alderfer Three Sisters Park,0.490816,More Difficult,0.5,Multi-Use,More Difficult,2591.510971,49123334.18
204,Polygon ZM,1,53,372,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Bluebird  Meadow,Alderfer Three Sisters Park,0.21777,Least Difficult,0.2,Multi-Use,Least Difficult,1149.826466,49123334.18
205,Polygon ZM,1,53,373,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,<Null>,Alderfer Three Sisters Park,0.007258,Least Difficult,0.01,Multi-Use,Least Difficult,38.323113,49123334.18
206,Polygon ZM,1,53,381,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Bluebird  Meadow,Alderfer Three Sisters Park,0.193634,Least Difficult,0.2,Multi-Use,Least Difficult,1022.388858,49123334.18
207,Polygon ZM,1,53,439,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Homestead Trail,Alderfer Three Sisters Park,0.154215,Least Difficult,0.2,Multi-Use,Least Difficult,814.257366,49123334.18
208,Polygon ZM,1,53,440,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Homestead Trail,Alderfer Three Sisters Park,0.064276,Least Difficult,0.1,Multi-Use,Least Difficult,339.375091,49123334.18
209,Polygon ZM,1,53,441,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Hidden Fawn Trail,Alderfer Three Sisters Park,0.040903,Least Difficult,0.04,Multi-Use,Least Difficult,215.970361,49123334.18
210,Polygon ZM,1,53,442,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Hidden Fawn Trail,Alderfer Three Sisters Park,0.080591,Least Difficult,0.1,Multi-Use,Least Difficult,425.523016,49123334.18
211,Polygon ZM,1,53,443,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Hidden Fawn Trail,Alderfer Three Sisters Park,0.031713,Least Difficult,0.03,Multi-Use,Least Difficult,167.443168,49123334.18
212,Polygon ZM,1,53,444,Alderfer/Three Sisters Park,1127.72109,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,49123334.18,44933.2373,Hidden Fawn Trail,Alderfer Three Sisters Park,0.151454,Least Difficult,0.2,Multi-Use,Least Difficult,799.675713,49123334.18
396,Polygon ZM,1,127,516,Apex Park - City of Golden,3.884845,Lookout,Jeffco Open Space,City of Golden,Leased to Jeffco Open Space,Leased/Licensed to JCOS Park (no label),Public Access,<Null>,169364.4336,3293.577269,Apex Trail,Apex Park,0.720065,Least Difficult and Most Difficult,0.7,Multi-Use,Most Difficult,3801.940633,169364.4371
105,Polygon ZM,1,43,368,Camp George West,39.264395,Mesas,Pleasant View Recreation District,Jeffco Open Space,Jeffco Open Space Owned - Lease to Other Organization,JCOS Leased OUT,Public Access,<Null>,1710362.571,8456.648983,Cretaceous Trail,South Table Mountain Park,0.683692,Least Difficult,0.7,Multi-Use,Least Difficult,3609.892376,1710362.567
350,Polygon ZM,1,74,33,Cathedral Spires Park,210.285098,Peaks,Jeffco Open Space/Denver Water Board,Denver Water Board,Leased to Jeffco Open Space,Leased/Licensed to JCOS Park (no label),Public Access,<Null>,9159982.208,12705.47728,Cynical,Cathedral Spires Park,0.447075,Most Difficult,0.4,Multi-Use,Most Difficult,2360.555105,9159982.208
351,Polygon ZM,1,74,100,Cathedral Spires Park,210.285098,Peaks,Jeffco Open Space/Denver Water Board,Denver Water Board,Leased to Jeffco Open Space,Leased/Licensed to JCOS Park (no label),Public Access,<Null>,9159982.208,12705.47728,Sunshine,Cathedral Spires Park,0.921223,Most Difficult,0.9,Multi-Use,Most Difficult,4864.057926,9159982.208
385,Polygon ZM,1,108,5,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Travois Trail,Centennial Cone Park,7.439438,More Difficult,7.4,Multi-Use,More Difficult,39280.23295,146255174.3
386,Polygon ZM,1,108,16,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Juniper Trail,Centennial Cone Park,0.789072,Least Difficult,0.8,Multi-Use,Least Difficult,4166.299372,146255174.3
387,Polygon ZM,1,108,34,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Elk Range Trail,Centennial Cone Park,3.18783,More Difficult,3.2,Multi-Use,More Difficult,16831.74161,146255174.3
388,Polygon ZM,1,108,35,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Evening Sun Loop,Centennial Cone Park,0.684755,Least Difficult,0.7,Multi-Use,Least Difficult,3615.508745,146255174.3
389,Polygon ZM,1,108,304,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Travois Trail,Centennial Cone Park,0.613805,More Difficult,0.6,Multi-Use,More Difficult,3240.88976,146255174.3
390,Polygon ZM,1,108,306,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Travois Trail,Centennial Cone Park,0.592705,More Difficult,0.6,Multi-Use,More Difficult,3129.484644,146255174.3
391,Polygon ZM,1,108,307,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Travois Trail,Centennial Cone Park,0.401756,Least Difficult,0.4,Multi-Use,Least Difficult,2121.271655,146255174.3
392,Polygon ZM,1,108,438,Centennial Cone Park,3357.570231,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,146255174.3,79374.64203,Mayhem Gulch Trail,Centennial Cone Park,0.818265,Least Difficult,0.8,Multi-Use,Least Difficult,4320.441856,146255174.3
347,Polygon ZM,1,70,5,Clear Creek Canyon Park,134.925595,Canyons,Jeffco Open Space,U.S. Bureau of Land Management,Leased to Jeffco Open Space,Leased/Licensed to JCOS Park (no label),Public Access,<Null>,5877335.408,12851.42001,Travois Trail,Centennial Cone Park,7.439438,More Difficult,7.4,Multi-Use,More Difficult,39280.23295,5877335.408
348,Polygon ZM,1,71,5,Clear Creek Canyon Park,74.553265,Canyons,Jeffco Open Space,U.S. Bureau of Land Management,Leased to Jeffco Open Space,Leased/Licensed to JCOS Park (no label),Public Access,<Null>,3247527.246,7655.626361,Travois Trail,Centennial Cone Park,7.439438,More Difficult,7.4,Multi-Use,More Difficult,39280.23295,3247527.246
397,Polygon ZM,1,128,5,Clear Creek Canyon Park,3087.817994,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,134504813.8,210955.5589,Travois Trail,Centennial Cone Park,7.439438,More Difficult,7.4,Multi-Use,More Difficult,39280.23295,134504813.8
398,Polygon ZM,1,128,13,Clear Creek Canyon Park,3087.817994,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,134504813.8,210955.5589,Gudy Gaskill Trail,Clear Creek Canyon Park,1.8926,More Difficult,1.9,Hiker Only,More Difficult,9992.930119,134504813.8
399,Polygon ZM,1,128,16,Clear Creek Canyon Park,3087.817994,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,134504813.8,210955.5589,Juniper Trail,Centennial Cone Park,0.789072,Least Difficult,0.8,Multi-Use,Least Difficult,4166.299372,134504813.8
400,Polygon ZM,1,128,69,Clear Creek Canyon Park,3087.817994,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,134504813.8,210955.5589,Mayhem Gulch Trail,Centennial Cone Park,1.549151,More Difficult,1.5,Multi-Use,More Difficult,8179.516186,134504813.8
401,Polygon ZM,1,128,438,Clear Creek Canyon Park,3087.817994,Canyons,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,134504813.8,210955.5589,Mayhem Gulch Trail,Centennial Cone Park,0.818265,Least Difficult,0.8,Multi-Use,Least Difficult,4320.441856,134504813.8
106,Polygon ZM,1,50,388,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 98,Crown Hill Park,0.008985,Least Difficult,0.01,Multi-Use,Least Difficult,47.438482,9968401.83
107,Polygon ZM,1,50,389,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 99,Crown Hill Park,0.022986,Least Difficult,0.02,Multi-Use,Least Difficult,121.366211,9968401.83
108,Polygon ZM,1,50,390,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 101,Crown Hill Park,0.012765,Least Difficult,0.01,Multi-Use,Least Difficult,67.399581,9968401.83
109,Polygon ZM,1,50,391,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 102,Crown Hill Park,0.027542,Least Difficult,0.03,Multi-Use,Least Difficult,145.422904,9968401.83
110,Polygon ZM,1,50,392,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 103,Crown Hill Park,0.054913,Least Difficult,0.1,Multi-Use,Least Difficult,289.942441,9968401.83
111,Polygon ZM,1,50,393,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 105,Crown Hill Park,0.017206,Least Difficult,0.02,Multi-Use,Least Difficult,90.847633,9968401.83
112,Polygon ZM,1,50,394,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.013894,Least Difficult,0.01,Hiker Only,Least Difficult,73.359694,9968401.83
113,Polygon ZM,1,50,395,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.067009,Least Difficult,0.1,Hiker Only,Least Difficult,353.808953,9968401.83
114,Polygon ZM,1,50,396,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 110,Crown Hill Park,0.165735,Least Difficult,0.2,Multi-Use,Least Difficult,875.082757,9968401.83
115,Polygon ZM,1,50,397,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 112,Crown Hill Park,0.091558,Least Difficult,0.1,Multi-Use,Least Difficult,483.423684,9968401.83
116,Polygon ZM,1,50,398,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.241572,Least Difficult,0.2,Hiker Only,Least Difficult,1275.499407,9968401.83
117,Polygon ZM,1,50,399,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 100,Crown Hill Park,0.043407,Least Difficult,0.04,Multi-Use,Least Difficult,229.191399,9968401.83
118,Polygon ZM,1,50,401,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.359841,Least Difficult,0.4,Hiker Only,Least Difficult,1899.958466,9968401.83
119,Polygon ZM,1,50,408,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 88,Crown Hill Park,0.080097,Least Difficult,0.1,Multi-Use,Least Difficult,422.914567,9968401.83
120,Polygon ZM,1,50,413,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 92,Crown Hill Park,0.054371,Least Difficult,0.1,Multi-Use,Least Difficult,287.076578,9968401.83
121,Polygon ZM,1,50,419,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 91,Crown Hill Park,0.182234,Least Difficult,0.2,Multi-Use,Least Difficult,962.196775,9968401.83
122,Polygon ZM,1,50,423,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 94,Crown Hill Park,0.026148,Least Difficult,0.03,Multi-Use,Least Difficult,138.062021,9968401.83
123,Polygon ZM,1,50,424,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 95,Crown Hill Park,0.029105,Least Difficult,0.03,Multi-Use,Least Difficult,153.676197,9968401.83
124,Polygon ZM,1,50,425,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 97,Crown Hill Park,0.024678,Least Difficult,0.02,Multi-Use,Least Difficult,130.300711,9968401.83
125,Polygon ZM,1,50,455,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Lake Loop Trail,Crown Hill Park,1.217047,Least Difficult,1.2,Multi-Use,Least Difficult,6426.007295,9968401.83
